'Elapsed time','chest_ecg','wrist_ppg','wrist_gyro_x','wrist_gyro_y','wrist_gyro_z','wrist_low_noise_accelerometer_x','wrist_low_noise_accelerometer_y','wrist_low_noise_accelerometer_z','wrist_wide_range_accelerometer_x','wrist_wide_range_accelerometer_y','wrist_wide_range_accelerometer_z','wrist_mag_x','wrist_mag_y','wrist_mag_z','sample_times_for_all_signals_apart_from_ecg'
'0:16.113',-33.835,1391.204,49.412,-7.756,-40.46,1.431,-7.917,1.639,1.326,-7.91,1.667,-0.468,0.387,-0.526,56.11
'0:16.117',-17.929,1339.186,48.215,-8.797,-38.916,1.479,-7.929,1.688,1.327,-7.911,1.589,-0.473,0.395,-0.568,56.114
'0:16.121',-32.749,1379.48,47.343,-9.409,-37.033,1.529,-7.93,1.737,1.365,-7.872,1.629,-0.473,0.388,-0.532,56.118
'0:16.125',-16.034,1390.462,46.178,-9.852,-35.458,1.626,-7.943,1.787,1.556,-7.99,1.749,-0.464,0.395,-0.549,56.122
'0:16.129',-17.12,1355.325,44.905,-9.845,-33.449,1.7,-7.945,1.776,1.557,-7.991,1.71,-0.485,0.383,-0.557,56.126
'0:16.133',-2.555,1404.376,43.588,-9.722,-31.33,1.773,-7.922,1.814,1.596,-7.993,1.632,-0.485,0.383,-0.557,56.13
'0:16.137',-2.3,1364.118,42.423,-9.187,-29.308,1.847,-7.924,1.803,1.71,-7.954,1.713,-0.485,0.397,-0.53,56.133
'0:16.141',-0.405,1388.273,40.873,-8.95,-27.32,1.896,-7.901,1.792,1.749,-7.915,1.753,-0.489,0.401,-0.517,56.137
'0:16.145',0.937,1387.531,39.326,-8.437,-25.424,1.921,-7.889,1.792,1.788,-7.956,1.714,-0.484,0.402,-0.542,56.141
'0:16.148',-0.128,1409.532,37.617,-8.192,-23.336,1.957,-7.903,1.744,1.865,-7.958,1.676,-0.485,0.395,-0.532,56.145
'0:16.152',-2.023,1382.411,36.293,-8.032,-21.244,1.97,-7.868,1.708,1.904,-7.881,1.677,-0.466,0.406,-0.526,56.149
'0:16.156',-17.652,1374.359,34.441,-8.192,-19.251,1.958,-7.893,1.671,1.904,-7.92,1.677,-0.489,0.394,-0.542,56.153
'0:16.160',-0.128,1402.928,32.707,-8.353,-17.164,1.97,-7.894,1.635,1.865,-7.881,1.599,-0.489,0.394,-0.542,56.157
'0:16.164',-0.405,1367.755,31.1,-8.965,-15.206,1.957,-7.954,1.622,1.904,-7.92,1.677,-0.499,0.399,-0.499,56.161
'0:16.168',-16.587,1412.463,29.266,-9.447,-13.114,1.957,-7.953,1.634,1.828,-7.961,1.48,-0.501,0.41,-0.509,56.165
'0:16.172',-31.94,1377.29,27.589,-9.982,-11.318,1.931,-8.037,1.62,1.828,-8.038,1.48,-0.48,0.411,-0.488,56.169
'0:16.176',-31.94,1392.687,25.797,-10.755,-9.304,1.894,-8.145,1.593,1.751,-8.154,1.477,-0.492,0.408,-0.517,56.173
'0:16.180',-17.652,1367.014,24.197,-11.719,-7.464,1.881,-8.204,1.604,1.789,-8.27,1.516,-0.487,0.411,-0.49,56.176
'0:16.184',-19.015,1383.894,22.529,-12.935,-5.798,1.819,-8.287,1.626,1.75,-8.308,1.554,-0.487,0.411,-0.49,56.18
'0:16.188',-17.396,1369.238,21.154,-14.189,-4.102,1.83,-8.37,1.685,1.711,-8.385,1.553,-0.48,0.408,-0.549,56.184
'0:16.191',0.405,1361.187,19.732,-15.62,-2.562,1.829,-8.454,1.708,1.711,-8.461,1.631,-0.496,0.408,-0.507,56.188
'0:16.195',-15.501,1361.893,18.382,-17.035,-1.061,1.865,-8.526,1.767,1.749,-8.617,1.63,-0.491,0.411,-0.494,56.192
'0:16.199',-0.937,1337.738,16.909,-18.297,0.435,1.9,-8.623,1.766,1.786,-8.654,1.747,-0.485,0.406,-0.515,56.196
'0:16.203',12.797,1342.859,15.68,-19.674,1.757,1.961,-8.659,1.803,1.94,-8.733,1.827,-0.468,0.406,-0.517,56.2
'0:16.207',28.703,1342.117,14.318,-20.99,3.158,1.985,-8.732,1.778,1.94,-8.733,1.827,-0.491,0.406,-0.488,56.204
'0:16.211',31.407,1321.6,12.644,-22.473,4.284,2.033,-8.782,1.765,2.018,-8.815,1.672,-0.491,0.406,-0.488,56.208
'0:16.215',64.561,1282.789,11.18,-23.529,5.411,2.082,-8.807,1.778,2.019,-8.777,1.594,-0.484,0.413,-0.553,56.212
'0:16.219',124.692,1306.944,9.681,-24.692,6.616,2.143,-8.821,1.742,2.095,-8.816,1.673,-0.498,0.402,-0.526,56.215
'0:16.223',168.364,1312.806,8.176,-25.457,7.838,2.192,-8.858,1.766,2.134,-8.896,1.595,-0.496,0.408,-0.49,56.219
'0:16.227',248.703,1287.91,6.604,-26.099,8.617,2.204,-8.894,1.79,2.056,-8.93,1.75,-0.496,0.408,-0.49,56.223
'0:16.230',285.369,1288.651,4.923,-26.52,9.513,2.228,-8.881,1.851,2.094,-8.932,1.711,-0.485,0.41,-0.53,56.227
'0:16.234',244.934,1286.462,3.288,-26.856,10.539,2.24,-8.892,1.887,2.248,-8.972,1.791,-0.485,0.408,-0.509,56.231
'0:16.238',138.426,1297.445,1.763,-26.512,11.361,2.253,-8.868,1.949,2.132,-8.852,1.869,-0.506,0.408,-0.509,56.235
'0:16.242',25.466,1276.927,0.048,-26.245,12.249,2.229,-8.842,2.009,2.284,-8.81,2.145,-0.482,0.399,-0.53,56.239
'0:16.246',-77.783,1270.323,-1.664,-25.564,12.94,2.229,-8.792,2.095,2.169,-8.848,2.064,-0.491,0.395,-0.532,56.243
'0:16.250',-132.23,1253.478,-3.208,-24.967,13.458,2.241,-8.815,2.167,2.168,-8.887,2.103,-0.491,0.399,-0.505,56.247
'0:16.254',-102.845,1254.926,-6.451,-22.175,14.815,2.24,-8.886,2.238,2.207,-8.927,2.064,-0.489,0.411,-0.509,56.251
'0:16.258',-100.695,1265.203,-8.446,-20.332,15.211,2.251,-9.017,2.297,2.129,-9.041,2.141,-0.491,0.406,-0.509,56.255
'0:16.262',-172.41,1313.548,-10.286,-18.809,16.155,2.297,-9.221,2.354,2.167,-9.232,2.296,-0.491,0.406,-0.509,56.258
'0:16.266',-153.267,1272.513,-12.396,-17.043,17.298,2.332,-9.426,2.399,2.205,-9.546,2.216,-0.499,0.394,-0.54,56.262
'0:16.270',-131.421,1288.651,-14.204,-15.237,18.682,2.402,-9.678,2.468,2.396,-9.819,2.295,-0.477,0.397,-0.507,56.266
'0:16.273',-109.042,1313.548,-16.062,-13.623,20.169,2.474,-9.896,2.502,2.396,-9.933,2.412,-0.485,0.394,-0.568,56.27
'0:16.277',-73.738,1300.376,-18.217,-12.155,22.005,2.533,-10.065,2.536,2.433,-10.124,2.606,-0.494,0.387,-0.53,56.274
'0:16.281',-30.598,1283.531,-19.811,-11.198,23.671,2.568,-10.173,2.571,2.51,-10.165,2.568,-0.492,0.395,-0.532,56.278
'0:16.285',-24.934,1323.083,-22.192,-9.898,25.615,2.592,-10.27,2.581,2.433,-10.165,2.527,-0.484,0.39,-0.524,56.282
'0:16.289',-30.066,1283.531,-24.069,-9.148,27.464,2.603,-10.354,2.58,2.433,-10.28,2.565,-0.484,0.39,-0.524,56.286
'0:16.293',-38.689,1292.289,-26.227,-8.215,29.586,2.591,-10.366,2.58,2.433,-10.358,2.565,-0.489,0.387,-0.561,56.29
'0:16.297',-23.869,1305.496,-28,-7.779,31.291,2.554,-10.388,2.603,2.51,-10.36,2.527,-0.492,0.381,-0.534,56.294
'0:16.301',-16.843,1278.375,-29.925,-7.297,33.414,2.517,-10.424,2.59,2.433,-10.436,2.564,-0.48,0.378,-0.601,56.298
'0:16.305',-10.391,1257.857,-31.736,-7.053,34.845,2.504,-10.447,2.601,2.356,-10.357,2.564,-0.492,0.372,-0.572,56.301
'0:16.309',2.555,1290.099,-33.506,-6.624,36.576,2.466,-10.518,2.624,2.432,-10.512,2.642,-0.48,0.383,-0.549,56.305
'0:16.313',10.37,1280.6,-35.526,-6.662,38.12,2.466,-10.602,2.646,2.355,-10.589,2.601,-0.48,0.383,-0.549,56.309
'0:16.316',-7.41,1242.496,-37.551,-6.617,39.729,2.452,-10.733,2.68,2.355,-10.785,2.521,-0.473,0.379,-0.549,56.313
'0:16.320',15.778,1216.858,-39.45,-6.762,41.595,2.451,-10.817,2.715,2.316,-10.781,2.676,-0.482,0.379,-0.586,56.317
'0:16.324',20.888,1259.341,-40.908,-7.29,43.127,2.425,-10.911,2.749,2.315,-10.897,2.715,-0.471,0.358,-0.588,56.321
'0:16.328',33.835,1232.219,-42.531,-7.932,44.762,2.376,-10.922,2.76,2.277,-10.936,2.675,-0.461,0.371,-0.57,56.325
'0:16.332',11.732,1235.892,-43.769,-9.103,46.237,2.352,-10.884,2.821,2.199,-10.854,2.83,-0.475,0.353,-0.614,56.329
'0:16.336',11.179,1232.219,-45.262,-10.457,47.498,2.292,-10.762,2.847,2.277,-10.701,2.755,-0.475,0.36,-0.584,56.333
'0:16.340',31.13,1216.116,-46.388,-11.849,48.646,2.257,-10.64,2.897,2.122,-10.658,2.87,-0.475,0.36,-0.584,56.337
'0:16.344',34.111,1210.995,-47.537,-13.7,49.516,2.21,-10.482,2.923,2.121,-10.462,2.949,-0.477,0.36,-0.603,56.34
'0:16.348',33.026,1239.565,-48.269,-15.375,50.099,2.186,-10.373,2.949,2.16,-10.346,2.951,-0.457,0.358,-0.624,56.344
'0:16.352',44.886,1243.944,-49.246,-17.394,50.351,2.175,-10.277,2.963,2.084,-10.269,2.872,-0.47,0.339,-0.626,56.348
'0:16.355',43.267,1247.616,-49.978,-19.23,50.53,2.176,-10.192,3.001,2.121,-10.227,3.068,-0.442,0.34,-0.62,56.352
'0:16.359',46.504,1248.358,-50.713,-20.859,51.156,2.14,-10.13,3.037,2.006,-10.148,2.989,-0.45,0.337,-0.657,56.356
'0:16.363',50.273,1261.53,-51.608,-22.168,51.313,2.092,-10.032,3.075,2.044,-9.993,3.03,-0.45,0.332,-0.618,56.36
'0:16.367',49.464,1265.203,-51.859,-23.697,51.23,2.02,-9.897,3.125,1.929,-9.951,3.067,-0.464,0.332,-0.618,56.364
'0:16.371',61.068,1299.634,-51.808,-24.952,51.508,1.936,-9.702,3.176,1.852,-9.717,3.067,-0.457,0.333,-0.639,56.368
'0:16.375',58.641,1298.893,-51.98,-26.168,51.078,1.828,-9.482,3.226,1.89,-9.56,3.187,-0.447,0.326,-0.614,56.372
'0:16.379',46.504,1285.72,-51.423,-27.323,50.486,1.745,-9.251,3.266,1.62,-9.283,3.262,-0.452,0.314,-0.653,56.376
'0:16.383',51.082,1355.325,-50.92,-28.325,49.734,1.662,-8.984,3.318,1.62,-8.972,3.226,-0.457,0.309,-0.634,56.38
'0:16.387',49.741,1345.048,-50.573,-29.067,48.764,1.615,-8.778,3.345,1.698,-8.819,3.228,-0.431,0.319,-0.691,56.383
'0:16.391',44.609,1382.411,-49.72,-29.58,47.641,1.581,-8.609,3.372,1.466,-8.657,3.343,-0.431,0.319,-0.691,56.387
'0:16.395',42.458,1410.238,-49.167,-29.771,46.476,1.558,-8.44,3.399,1.543,-8.502,3.384,-0.449,0.303,-0.68,56.391
'0:16.398',61.068,1429.308,-48.406,-29.786,44.797,1.522,-8.366,3.411,1.505,-8.347,3.346,-0.443,0.305,-0.647,56.395
'0:16.402',64.837,1441.739,-47.722,-29.58,43.457,1.523,-8.282,3.413,1.505,-8.307,3.386,-0.452,0.296,-0.647,56.399
'0:16.406',65.37,1484.963,-47.114,-29.212,41.883,1.511,-8.27,3.413,1.504,-8.266,3.503,-0.435,0.296,-0.695,56.403
'0:16.410',62.133,1500.36,-46.395,-28.623,40.491,1.535,-8.306,3.437,1.466,-8.345,3.424,-0.442,0.284,-0.689,56.407
'0:16.414',59.706,1504.774,-45.679,-28.103,38.86,1.485,-8.377,3.447,1.388,-8.421,3.461,-0.421,0.287,-0.689,56.411
'0:16.418',60.792,1519.395,-44.931,-26.994,37.72,1.509,-8.449,3.471,1.427,-8.499,3.461,-0.421,0.287,-0.689,56.415
'0:16.422',63.751,1542.843,-44.027,-26.42,36.476,1.52,-8.569,3.517,1.465,-8.538,3.461,-0.436,0.273,-0.71,56.419
'0:16.426',64.561,1557.499,-43.518,-25.457,35.667,1.518,-8.688,3.527,1.464,-8.691,3.616,-0.431,0.278,-0.68,56.423
'0:16.430',62.133,1561.171,-42.636,-24.684,34.819,1.542,-8.785,3.561,1.426,-8.808,3.537,-0.442,0.277,-0.697,56.426
'0:16.434',59.982,1567.033,-41.837,-23.759,33.918,1.504,-8.892,3.571,1.426,-8.925,3.496,-0.421,0.273,-0.714,56.43
'0:16.438',60.515,1568.481,-41.105,-23.223,33.392,1.491,-8.951,3.606,1.465,-9.082,3.457,-0.44,0.271,-0.674,56.434
'0:16.441',62.942,1565.55,-40.007,-22.565,33.162,1.478,-9.01,3.617,1.426,-9.002,3.535,-0.44,0.271,-0.674,56.438
'0:16.445',63.751,1553.861,-38.4,-20.921,32.1,1.465,-9.058,3.616,1.425,-9.078,3.651,-0.428,0.275,-0.703,56.442
'0:16.449',77.507,1575.085,-37.547,-20.125,31.874,1.44,-9.13,3.627,1.387,-9.157,3.494,-0.435,0.259,-0.697,56.446
'0:16.453',75.079,1550.93,-36.526,-19.368,31.4,1.451,-9.19,3.614,1.309,-9.232,3.609,-0.422,0.257,-0.728,56.45
'0:16.457',76.165,1520.878,-35.74,-18.458,30.8,1.438,-9.298,3.587,1.31,-9.35,3.53,-0.419,0.261,-0.726,56.454
'0:16.461',63.751,1529.671,-35.001,-18.037,30.413,1.437,-9.383,3.586,1.387,-9.389,3.57,-0.429,0.248,-0.72,56.458
'0:16.465',64.837,1474.722,-34.568,-17.7,30.426,1.436,-9.467,3.572,1.348,-9.546,3.49,-0.417,0.248,-0.737,56.462
'0:16.469',77.23,1463.739,-33.996,-17.677,30.43,1.435,-9.551,3.57,1.348,-9.622,3.568,-0.417,0.248,-0.737,56.465
'0:16.473',73.461,1410.238,-33.41,-17.807,30.8,1.423,-9.611,3.557,1.387,-9.664,3.412,-0.421,0.238,-0.708,56.469
'0:16.477',75.079,1406.601,-33.276,-18.366,30.813,1.385,-9.67,3.556,1.309,-9.737,3.566,-0.41,0.247,-0.766,56.473
'0:16.480',79.402,1369.238,-33.006,-18.993,31.022,1.348,-9.718,3.542,1.233,-9.776,3.526,-0.421,0.227,-0.726,56.477
'0:16.484',96.117,1358.256,-32.726,-19.98,31.256,1.31,-9.813,3.564,1.233,-9.816,3.447,-0.417,0.241,-0.703,56.481
'0:16.488',92.327,1320.152,-32.493,-21.349,31.443,1.285,-9.884,3.55,1.194,-9.853,3.524,-0.407,0.234,-0.705,56.485
'0:16.492',74.547,1288.651,-32.105,-22.558,31.978,1.272,-9.943,3.597,1.194,-9.969,3.523,-0.407,0.234,-0.758,56.489
'0:16.496',76.698,1276.185,-32.089,-23.98,32.557,1.271,-10.027,3.644,1.155,-9.968,3.561,-0.4,0.24,-0.758,56.493
'0:16.500',94.499,1273.996,-31.962,-25.625,33.044,1.258,-10.061,3.704,1.154,-10.043,3.717,-0.415,0.224,-0.731,56.497
'0:16.504',93.413,1243.944,-31.94,-27.208,33.966,1.209,-10.095,3.751,1.153,-10.119,3.795,-0.396,0.232,-0.745,56.501
'0:16.508',91.794,1194.151,-31.688,-28.945,34.888,1.209,-10.082,3.836,1.076,-10.079,3.793,-0.407,0.213,-0.762,56.505
'0:16.512',91.262,1183.874,-31.513,-30.788,35.754,1.172,-10.068,3.86,0.999,-10.077,3.832,-0.403,0.222,-0.741,56.508
'0:16.516',92.603,1164.098,-31.246,-32.31,36.624,1.161,-9.983,3.922,0.998,-9.959,3.91,-0.401,0.22,-0.743,56.512
'0:16.520',93.689,1193.409,-30.883,-33.557,37.429,1.149,-9.909,3.971,0.998,-9.88,3.95,-0.401,0.22,-0.743,56.516
'0:16.523',77.507,1182.426,-30.664,-35.018,38.298,1.126,-9.8,4.022,1.075,-9.764,4.031,-0.391,0.216,-0.77,56.52
'0:16.527',76.421,1137.012,-30.425,-36.127,39.255,1.14,-9.667,4.073,1.037,-9.686,3.991,-0.401,0.204,-0.777,56.524
'0:16.531',75.079,1132.598,-30.017,-36.823,40.091,1.104,-9.545,4.135,0.998,-9.568,4.031,-0.379,0.199,-0.76,56.528
'0:16.535',59.706,1169.96,-29.862,-38.659,41.187,1.144,-9.233,4.117,0.96,-9.257,4.032,-0.386,0.192,-0.791,56.532
'0:16.539',45.972,1179.495,-29.862,-40.572,43.074,1.094,-9.375,4.21,1.113,-9.453,4.073,-0.401,0.193,-0.751,56.536
'0:16.543',45.972,1137.012,-28.894,-38.361,42.239,1.305,-9.144,3.963,1.153,-9.223,3.919,-0.398,0.197,-0.766,56.54
'0:16.547',27.894,1191.926,-27.153,-37.435,42.679,1.319,-8.9,4.186,1.229,-8.95,4.079,-0.398,0.197,-0.766,56.544
'0:16.551',26.552,1188.995,-27.882,-38.453,43.853,1.358,-8.734,4.117,1.229,-8.717,4.08,-0.377,0.199,-0.747,56.548
'0:16.555',11.179,1227.84,-28.063,-39.134,45.341,1.347,-8.651,4.057,1.345,-8.758,4.043,-0.382,0.188,-0.791,56.551
'0:16.559',13.074,1245.427,-27.268,-37.864,45.88,1.348,-8.52,3.963,1.308,-8.566,3.927,-0.368,0.17,-0.81,56.555
'0:16.563',13.074,1249.099,-26.51,-37.611,46.093,1.412,-8.317,3.98,1.385,-8.334,3.891,-0.373,0.181,-0.823,56.559
'0:16.566',-4.45,1238.081,-26.062,-37.565,46.885,1.4,-8.256,3.993,1.269,-8.293,3.967,-0.356,0.178,-0.781,56.563
'0:16.570',-20.356,1312.1,-25.829,-36.953,46.576,1.44,-7.982,3.901,1.194,-8.022,3.812,-0.356,0.178,-0.781,56.567
'0:16.574',-19.824,1287.168,-25.976,-40.22,48.255,1.377,-8.1,3.947,1.269,-8.098,3.969,-0.372,0.185,-0.766,56.571
'0:16.578',-20.079,1335.513,-26.055,-40.067,49.112,1.536,-8.193,3.693,1.541,-8.264,3.66,-0.366,0.17,-0.758,56.575
'0:16.582',-36.262,1386.825,-23.882,-36.923,47.915,1.695,-8.184,3.708,1.617,-8.184,3.818,-0.356,0.179,-0.802,56.579
'0:16.586',-35.985,1400.739,-23,-35.179,47.363,1.745,-8.15,3.709,1.656,-8.111,3.663,-0.359,0.169,-0.772,56.583
'0:16.590',-36.262,1382.411,-23.092,-34.842,47.298,1.599,-8.052,3.612,1.542,-8.111,3.505,-0.352,0.169,-0.829,56.587
'0:16.594',-52.168,1403.67,-24.111,-40.082,49.125,1.526,-7.967,3.576,1.426,-7.953,3.582,-0.361,0.153,-0.825,56.59
'0:16.598',-66.988,1426.377,-23.255,-40.564,51.199,1.563,-7.969,3.528,1.619,-7.995,3.546,-0.361,0.153,-0.825,56.594
'0:16.602',-66.988,1444.67,-21.765,-38.216,50.099,1.698,-7.91,3.616,1.656,-7.955,3.664,-0.356,0.162,-0.787,56.598
'0:16.605',-68.606,1444.67,-20.68,-36.586,48.698,1.65,-7.884,3.664,1.581,-7.917,3.546,-0.358,0.16,-0.783,56.602
'0:16.609',-69.692,1449.826,-22.153,-42.4,48.99,1.599,-8.016,3.612,1.427,-7.916,3.465,-0.344,0.16,-0.829,56.606
'0:16.613',-68.606,1454.946,-22.402,-45.123,50.556,1.683,-8.164,3.514,1.696,-8.153,3.507,-0.352,0.147,-0.831,56.61
'0:16.617',-67.265,1461.55,-20.292,-42.928,50.673,1.892,-8.096,3.555,1.888,-8.115,3.628,-0.326,0.151,-0.795,56.614
'0:16.621',-82.361,1468.118,-18.907,-40.419,49.225,2.1,-8.123,3.618,2.119,-8.159,3.553,-0.326,0.151,-0.843,56.618
'0:16.625',-67.542,1510.637,-18.818,-38.154,48.198,2.198,-8.114,3.607,2.08,-8.196,3.63,-0.342,0.133,-0.843,56.622
'0:16.629',-69.969,1500.36,-18.58,-36.342,47.85,2.089,-8.04,3.57,2.004,-8.08,3.552,-0.349,0.14,-0.804,56.626
'0:16.633',-84.789,1468.118,-20.422,-40.686,49.621,1.99,-8.158,3.531,1.773,-8.27,3.546,-0.339,0.146,-0.82,56.63
'0:16.637',-97.181,1458.619,-20.562,-41.298,51.221,1.964,-8.231,3.481,1.926,-8.194,3.589,-0.326,0.142,-0.839,56.633
'0:16.641',-96.649,1473.98,-18.961,-39.103,49.146,2.087,-8.148,3.581,2.044,-8.201,3.317,-0.328,0.133,-0.839,56.637
'0:16.645',-84.512,1498.912,-19.343,-39.47,48.733,2.185,-8.149,3.655,2.157,-8.198,3.593,-0.307,0.133,-0.816,56.641
'0:16.648',-87.749,1479.136,-19.273,-38.942,48.285,2.257,-8.306,3.677,2.234,-8.356,3.515,-0.307,0.133,-0.816,56.645
'0:16.652',-85.321,1441.032,-19.095,-38.124,48.25,2.392,-8.31,3.63,2.311,-8.395,3.594,-0.312,0.137,-0.866,56.649
'0:16.656',-80.743,1452.015,-19.347,-37.611,48.32,2.403,-8.37,3.666,2.272,-8.316,3.633,-0.321,0.121,-0.833,56.653
'0:16.660',-79.934,1452.015,-19.502,-37.175,48.285,2.428,-8.347,3.654,2.349,-8.357,3.594,-0.316,0.13,-0.827,56.657
'0:16.664',-83.447,1479.136,-19.563,-35.278,48.076,2.488,-8.443,3.69,2.464,-8.474,3.674,-0.307,0.123,-0.81,56.661
'0:16.668',-71.034,1449.826,-19.359,-33.68,47.568,2.55,-8.445,3.691,2.542,-8.438,3.597,-0.302,0.123,-0.856,56.665
'0:16.672',-85.321,1454.205,-19.792,-33.389,47.259,2.512,-8.516,3.701,2.425,-8.59,3.672,-0.307,0.112,-0.827,56.669
'0:16.676',-64.837,1435.17,-20.269,-33.006,47.311,2.524,-8.564,3.701,2.426,-8.63,3.594,-0.307,0.112,-0.827,56.673
'0:16.680',-79.402,1457.136,-19.576,-30.857,46.946,2.561,-8.553,3.713,2.503,-8.631,3.595,-0.288,0.121,-0.892,56.676
'0:16.684',-81.829,1415.394,-19.477,-29.35,46.506,2.585,-8.528,3.763,2.502,-8.551,3.713,-0.302,0.103,-0.866,56.68
'0:16.688',-85.321,1461.55,-19.525,-28.088,45.854,2.634,-8.529,3.787,2.579,-8.552,3.753,-0.291,0.116,-0.833,56.684
'0:16.691',-69.692,1414.653,-19.697,-26.795,45.384,2.658,-8.578,3.75,2.617,-8.592,3.715,-0.291,0.108,-0.843,56.688
'0:16.695',-66.732,1430.05,-19.502,-25.311,44.906,2.683,-8.567,3.751,2.578,-8.629,3.792,-0.277,0.11,-0.869,56.692
'0:16.699',-63.751,1438.843,-19.143,-23.85,44.605,2.696,-8.531,3.764,2.733,-8.438,3.718,-0.277,0.11,-0.869,56.696
'0:16.703',-48.931,1424.894,-19.111,-21.854,43.888,2.745,-8.484,3.765,2.732,-8.515,3.756,-0.286,0.105,-0.856,56.7
'0:16.707',-52.445,1458.619,-18.879,-20.194,43.214,2.758,-8.46,3.754,2.696,-8.479,3.6,-0.26,0.114,-0.833,56.704
'0:16.711',-68.351,1424.187,-18.7,-18.496,42.344,2.77,-8.449,3.742,2.656,-8.436,3.755,-0.276,0.096,-0.881,56.708
'0:16.715',-64.837,1432.981,-18.487,-16.851,41.595,2.795,-8.389,3.756,2.733,-8.438,3.718,-0.283,0.1,-0.846,56.712
'0:16.719',-63.219,1441.032,-17.848,-15.146,40.873,2.808,-8.33,3.733,2.694,-8.437,3.756,-0.263,0.101,-0.846,56.715
'0:16.723',-65.37,1442.48,-17.688,-13.386,40.108,2.784,-8.281,3.733,2.771,-8.322,3.758,-0.262,0.101,-0.85,56.719
'0:16.727',-68.074,1468.86,-17.303,-11.566,39.038,2.773,-8.197,3.723,2.734,-8.247,3.602,-0.262,0.101,-0.85,56.723
'0:16.730',-67.797,1460.808,-16.979,-9.944,37.916,2.774,-8.113,3.688,2.696,-8.167,3.641,-0.267,0.096,-0.883,56.727
'0:16.734',-65.114,1512.826,-16.294,-8.582,36.759,2.75,-8.053,3.652,2.696,-8.012,3.642,-0.249,0.094,-0.854,56.731
'0:16.738',-63.496,1493.05,-15.833,-7.022,35.436,2.726,-7.969,3.617,2.774,-7.977,3.488,-0.251,0.1,-0.91,56.735
'0:16.742',-64.837,1491.567,-15.553,-5.966,33.923,2.715,-7.874,3.558,2.696,-7.897,3.565,-0.263,0.092,-0.869,56.739
'0:16.746',-67.265,1515.757,-15.069,-5.064,32.418,2.703,-7.827,3.51,2.736,-7.785,3.372,-0.255,0.094,-0.864,56.743
'0:16.750',-82.894,1550.189,-14.598,-4.284,30.978,2.68,-7.718,3.5,2.697,-7.743,3.527,-0.255,0.094,-0.858,56.747
'0:16.754',-80.211,1540.654,-14.089,-3.901,29.373,2.632,-7.646,3.44,2.543,-7.662,3.564,-0.244,0.087,-0.858,56.751
'0:16.758',-64.028,1546.516,-13.71,-3.534,27.812,2.608,-7.585,3.441,2.506,-7.55,3.291,-0.244,0.08,-0.896,56.755
'0:16.762',-50.826,1594.861,-13.118,-2.899,26.172,2.597,-7.525,3.466,2.582,-7.548,3.41,-0.251,0.085,-0.866,56.758
'0:16.766',-52.168,1567.775,-12.447,-2.333,24.384,2.56,-7.512,3.466,2.505,-7.507,3.487,-0.234,0.094,-0.919,56.762
'0:16.770',-49.464,1607.327,-12.081,-1.905,22.605,2.56,-7.499,3.49,2.543,-7.508,3.487,-0.253,0.075,-0.9,56.766
'0:16.773',-62.133,1573.637,-11.54,-1.3,20.97,2.535,-7.522,3.526,2.581,-7.546,3.566,-0.227,0.085,-0.91,56.77
'0:16.777',-62.133,1627.103,-11.215,-1.247,19.138,2.535,-7.546,3.525,2.427,-7.583,3.524,-0.227,0.085,-0.91,56.774
'0:16.781',-65.923,1589.741,-10.843,-0.926,17.686,2.547,-7.594,3.549,2.505,-7.584,3.526,-0.232,0.073,-0.91,56.778
'0:16.785',-68.351,1599.982,-10.229,-0.122,16.068,2.57,-7.702,3.608,2.543,-7.662,3.564,-0.228,0.089,-0.892,56.782
'0:16.789',-66.179,1631.482,-10.047,0.153,14.484,2.593,-7.81,3.642,2.581,-7.818,3.525,-0.244,0.08,-0.883,56.786
'0:16.793',-62.687,1603.654,-9.764,0.681,12.692,2.666,-7.931,3.677,2.503,-7.93,3.679,-0.23,0.085,-0.871,56.79
'0:16.797',-62.133,1615.379,-9.331,1.499,11.487,2.651,-8.098,3.735,2.656,-8.088,3.719,-0.235,0.069,-0.898,56.794
'0:16.801',-80.466,1633.707,-8.847,2.631,9.974,2.711,-8.255,3.757,2.616,-8.355,3.911,-0.242,0.078,-0.869,56.798
'0:16.805',-82.361,1592.672,-8.625,3.725,8.782,2.746,-8.399,3.779,2.771,-8.398,3.836,-0.242,0.078,-0.869,56.801
'0:16.809',-81.829,1598.534,-8.227,5.041,7.625,2.793,-8.544,3.801,2.732,-8.553,3.834,-0.246,0.091,-0.877,56.805
'0:16.813',-79.934,1586.068,-7.638,6.632,6.503,2.841,-8.654,3.8,2.733,-8.75,3.676,-0.227,0.084,-0.85,56.809
'0:16.816',-78.848,1556.051,-7.32,7.856,5.428,2.864,-8.811,3.773,2.849,-8.791,3.639,-0.244,0.075,-0.9,56.813
'0:16.820',-79.934,1564.844,-6.75,9.546,4.206,2.924,-8.957,3.747,2.887,-9.064,3.637,-0.221,0.082,-0.866,56.817
'0:16.824',-81.552,1514.274,-6.518,10.839,3.127,2.946,-9.138,3.72,2.925,-9.104,3.598,-0.227,0.082,-0.919,56.821
'0:16.828',-81.552,1489.377,-6.155,12.185,2.023,2.956,-9.331,3.692,2.963,-9.375,3.675,-0.227,0.082,-0.919,56.825
'0:16.832',-79.934,1473.274,-5.643,13.631,1.227,2.978,-9.56,3.677,2.925,-9.649,3.555,-0.237,0.077,-0.881,56.829
