'Elapsed time','chest_ecg','wrist_ppg','wrist_gyro_x','wrist_gyro_y','wrist_gyro_z','wrist_low_noise_accelerometer_x','wrist_low_noise_accelerometer_y','wrist_low_noise_accelerometer_z','wrist_wide_range_accelerometer_x','wrist_wide_range_accelerometer_y','wrist_wide_range_accelerometer_z','wrist_mag_x','wrist_mag_y','wrist_mag_z','sample_times_for_all_signals_apart_from_ecg'
'0:17.750',-7.411,974.372,9.153,-99.542,9.788,1.499,-10.556,2.017,1.349,-10.533,2.106,-0.251,0.213,-0.837,33.958
'0:17.754',9.826,979.486,10.445,-99.067,9.053,1.562,-10.472,2.055,1.407,-10.477,2.049,-0.263,0.202,-0.841,33.962
'0:17.758',21.438,945.778,11.61,-98.254,8.347,1.611,-10.4,2.093,1.475,-10.39,2.06,-0.246,0.208,-0.835,33.966
'0:17.762',33.579,904.016,13.093,-97.395,7.711,1.637,-10.317,2.095,1.503,-10.292,2.159,-0.265,0.19,-0.852,33.97
'0:17.766',35.73,860.805,14.407,-96.567,7.228,1.638,-10.221,2.073,1.513,-10.235,2.081,-0.267,0.206,-0.779,33.974
'0:17.770',41.387,829.313,15.388,-95.647,6.753,1.664,-10.102,2.027,1.581,-10.111,2.015,-0.263,0.202,-0.818,33.978
'0:17.773',43.008,838.092,16.356,-94.942,6.124,1.69,-9.959,1.994,1.59,-10.033,2.036,-0.274,0.195,-0.816,33.982
'0:17.777',38.674,792.665,17.719,-93.991,6.094,1.728,-9.817,1.96,1.668,-9.909,1.999,-0.274,0.195,-0.816,33.986
'0:17.781',49.724,779.497,18.369,-93.225,5.565,1.779,-9.626,1.953,1.659,-9.822,1.98,-0.263,0.19,-0.837,33.989
'0:17.785',50.551,772.168,18.99,-92.059,5.427,1.818,-9.472,1.895,1.698,-9.582,1.856,-0.265,0.186,-0.802,33.993
'0:17.789',55.944,744.341,19.661,-91.538,5.166,1.868,-9.328,1.91,1.747,-9.37,1.839,-0.263,0.188,-0.862,33.997
'0:17.793',43.538,726.017,19.986,-90.005,5.105,1.931,-9.186,1.902,1.776,-9.292,1.859,-0.263,0.193,-0.825,34.001
'0:17.797',55.944,749.455,20.099,-88.793,5.55,1.981,-9.066,1.893,1.862,-9.158,1.832,-0.274,0.192,-0.791,34.005
'0:17.801',49.724,748.006,20.431,-86.861,5.58,2.031,-8.948,1.883,1.872,-9.062,1.804,-0.274,0.192,-0.791,34.009
'0:17.805',49.724,750.179,20.346,-85.113,5.849,2.093,-8.853,1.898,1.92,-8.936,1.855,-0.283,0.186,-0.814,34.013
'0:17.809',39.766,752.395,20.247,-82.63,6.147,2.132,-8.734,1.877,1.988,-8.791,1.847,-0.279,0.183,-0.793,34.017
'0:17.813',43.802,753.119,20.184,-79.962,6.485,2.169,-8.675,1.866,2.026,-8.773,1.819,-0.269,0.186,-0.783,34.021
'0:17.816',24.68,744.341,19.837,-77.048,7.014,2.157,-8.614,1.867,2.065,-8.676,1.84,-0.279,0.17,-0.808,34.025
'0:17.820',18.99,754.568,19.548,-74.273,7.52,2.157,-8.614,1.867,2.084,-8.657,1.86,-0.286,0.181,-0.785,34.029
'0:17.824',2.018,756.784,19.138,-71.145,8.087,2.183,-8.555,1.868,2.065,-8.599,1.821,-0.274,0.167,-0.795,34.032
'0:17.828',6.617,779.497,19.075,-67.772,8.761,2.183,-8.53,1.893,2.055,-8.609,1.821,-0.274,0.167,-0.795,34.036
'0:17.832',-5.525,775.833,18.439,-64.782,9.42,2.159,-8.506,1.893,2.074,-8.54,1.89,-0.279,0.174,-0.818,34.04
'0:17.836',-22.794,835.919,18.128,-61.332,10.118,2.159,-8.53,1.881,2.026,-8.509,1.928,-0.269,0.181,-0.831,34.044
'0:17.840',-27.624,819.043,17.775,-58.051,11.076,2.122,-8.566,1.855,2.016,-8.529,1.898,-0.284,0.17,-0.837,34.048
'0:17.844',-30.337,838.092,17.069,-55.199,11.996,2.085,-8.565,1.843,1.979,-8.589,1.78,-0.263,0.169,-0.802,34.052
'0:17.848',-27.624,837.367,16.631,-52.27,12.992,2.06,-8.59,1.781,1.96,-8.618,1.77,-0.27,0.167,-0.852,34.056
'0:17.852',-38.674,846.146,15.784,-47.318,14.847,2.036,-8.542,1.77,1.96,-8.559,1.8,-0.27,0.179,-0.785,34.06
'0:17.855',-53.529,887.908,15.141,-45.064,15.821,2.024,-8.494,1.746,1.902,-8.462,1.751,-0.288,0.179,-0.785,34.064
'0:17.859',-42.181,917.951,14.223,-43.101,16.702,1.989,-8.421,1.735,1.892,-8.452,1.751,-0.272,0.17,-0.814,34.068
'0:17.863',-47.309,932.61,13.651,-41.184,17.929,1.977,-8.361,1.7,1.874,-8.433,1.682,-0.27,0.17,-0.804,34.071
'0:17.867',-45.423,942.113,12.627,-39.666,18.849,1.965,-8.313,1.676,1.845,-8.365,1.682,-0.276,0.165,-0.831,34.075
'0:17.871',-39.237,941.389,11.815,-38.057,19.776,1.966,-8.242,1.641,1.874,-8.268,1.693,-0.288,0.163,-0.802,34.079
'0:17.875',-37.351,953.107,10.741,-36.784,20.673,1.93,-8.193,1.629,1.865,-8.249,1.654,-0.265,0.165,-0.858,34.083
'0:17.879',-41.387,955.323,9.88,-35.619,21.715,1.918,-8.157,1.618,1.846,-8.191,1.635,-0.265,0.165,-0.858,34.087
'0:17.883',-30.602,986.091,8.475,-34.622,22.781,1.894,-8.157,1.581,1.827,-8.192,1.546,-0.276,0.151,-0.829,34.091
'0:17.887',-30.073,967.767,7.443,-33.549,23.54,1.894,-8.145,1.569,1.799,-8.183,1.517,-0.27,0.169,-0.787,34.095
'0:17.891',-24.118,1024.912,6.172,-32.951,24.46,1.894,-8.158,1.557,1.77,-8.173,1.487,-0.269,0.162,-0.839,34.099
'0:17.895',-20.909,1037.356,4.732,-32.107,25.456,1.881,-8.218,1.556,1.751,-8.213,1.428,-0.277,0.163,-0.789,34.103
'0:17.898',-24.118,1049.074,3.22,-31.893,26.276,1.868,-8.289,1.591,1.731,-8.241,1.467,-0.255,0.172,-0.779,34.107
'0:17.902',-13.63,1025.637,1.864,-31.448,27.02,1.829,-8.48,1.598,1.731,-8.356,1.534,-0.263,0.163,-0.814,34.111
'0:17.906',-14.424,1085.723,0.487,-31.003,27.756,1.778,-8.67,1.63,1.682,-8.588,1.551,-0.263,0.163,-0.814,34.114
'0:17.910',-9.032,1079.842,-0.403,-30.835,28.583,1.727,-8.849,1.675,1.615,-8.8,1.587,-0.265,0.149,-0.833,34.118
'0:17.914',10.653,1090.112,-0.791,-30.574,29.342,1.676,-9.003,1.696,1.566,-8.896,1.595,-0.255,0.142,-0.856,34.122
'0:17.918',7.94,1089.387,-1.412,-30.85,30.415,1.638,-9.11,1.73,1.556,-9.069,1.672,-0.274,0.163,-0.82,34.126
'0:17.922',18.99,1129.658,-1.589,-31.279,31.174,1.588,-9.156,1.752,1.546,-9.136,1.681,-0.258,0.16,-0.81,34.13
'0:17.926',18.196,1100.382,-1.864,-31.77,32.002,1.564,-9.168,1.764,1.498,-9.155,1.689,-0.27,0.156,-0.797,34.134
'0:17.930',38.145,1099.615,-2.062,-32.721,32.309,1.539,-9.155,1.764,1.46,-9.174,1.669,-0.27,0.156,-0.797,34.138
'0:17.934',41.652,1106.944,-2.267,-33.411,32.692,1.503,-9.178,1.763,1.431,-9.212,1.707,-0.262,0.16,-0.839,34.142
'0:17.938',55.944,1113.55,-2.479,-34.361,32.991,1.477,-9.214,1.75,1.383,-9.241,1.648,-0.263,0.156,-0.827,34.146
'0:17.941',67.258,1169.246,-2.719,-35.251,32.914,1.441,-9.25,1.712,1.392,-9.241,1.658,-0.267,0.16,-0.806,34.15
'0:17.945',96.934,1160.425,-2.599,-36.048,32.891,1.403,-9.274,1.663,1.354,-9.271,1.589,-0.255,0.162,-0.818,34.154
'0:17.949',100.408,1162.641,-2.429,-37.137,32.807,1.417,-9.215,1.652,1.335,-9.251,1.598,-0.256,0.151,-0.827,34.157
'0:17.953',121.449,1163.365,-2.182,-37.995,31.971,1.417,-9.119,1.618,1.355,-9.174,1.589,-0.239,0.153,-0.852,34.161
'0:17.957',121.184,1182.414,-1.999,-39.053,31.136,1.431,-9.012,1.595,1.355,-9.038,1.571,-0.239,0.153,-0.852,34.165
'0:17.961',101.764,1175.084,-1.942,-40.295,30.078,1.457,-8.881,1.562,1.355,-8.971,1.532,-0.242,0.14,-0.829,34.169
'0:17.965',83.965,1241.008,-1.815,-40.939,28.737,1.483,-8.773,1.54,1.375,-8.798,1.475,-0.227,0.146,-0.835,34.173
'0:17.969',69.971,1211.733,-1.758,-41.399,27.403,1.521,-8.655,1.506,1.395,-8.769,1.457,-0.248,0.133,-0.852,34.177
'0:17.973',41.387,1262.997,-2.083,-41.476,26.069,1.583,-8.56,1.509,1.491,-8.635,1.479,-0.232,0.151,-0.806,34.181
'0:17.977',40.858,1247.614,-2.309,-41.583,24.322,1.633,-8.489,1.511,1.587,-8.501,1.443,-0.237,0.139,-0.833,34.185
'0:17.980',20.909,1315.754,-2.564,-40.51,23.057,1.683,-8.382,1.513,1.597,-8.482,1.453,-0.237,0.139,-0.833,34.189
'0:17.984',3.11,1298.154,-3.178,-39.068,21.401,1.732,-8.359,1.515,1.644,-8.393,1.552,-0.235,0.151,-0.848,34.193
'0:17.988',-10.388,1347.97,-3.552,-37.014,20.075,1.782,-8.312,1.54,1.692,-8.355,1.563,-0.242,0.137,-0.854,34.196
'0:17.992',-23.059,1382.402,-4.329,-34.775,18.856,1.819,-8.276,1.554,1.711,-8.317,1.534,-0.242,0.137,-0.854,34.2
'0:17.996',-39.501,1380.953,-4.979,-31.877,17.553,1.831,-8.3,1.577,1.731,-8.328,1.495,-0.228,0.135,-0.864,34.204
'0:18.000',-58.623,1415.385,-5.798,-28.504,16.258,1.88,-8.336,1.614,1.808,-8.319,1.526,-0.244,0.139,-0.812,34.208
'0:18.004',-76.422,1413.937,-6.568,-25.115,14.916,1.903,-8.36,1.662,1.846,-8.387,1.565,-0.235,0.139,-0.85,34.212
'0:18.008',-106.098,1406.607,-7.196,-21.39,13.859,1.963,-8.457,1.709,1.826,-8.404,1.642,-0.235,0.139,-0.85,34.216
'0:18.012',-134.119,1460.812,-7.818,-17.541,12.663,1.975,-8.516,1.757,1.912,-8.521,1.702,-0.244,0.13,-0.841,34.22
'0:18.016',-165.945,1451.266,-8.489,-13.692,11.789,2.035,-8.601,1.805,1.941,-8.53,1.741,-0.235,0.14,-0.816,34.224
'0:18.020',-185.895,1450.542,-9.089,-10.028,10.724,2.059,-8.684,1.865,1.988,-8.655,1.848,-0.228,0.131,-0.835,34.228
'0:18.023',-205.281,1427.104,-10.381,-1.901,9.643,2.07,-8.78,1.911,2.016,-8.81,1.886,-0.239,0.139,-0.841,34.232
'0:18.027',-234.957,1419.05,-11.066,2.055,9.321,2.081,-8.911,1.957,1.988,-8.889,1.837,-0.218,0.137,-0.862,34.236
'0:18.031',-277.006,1430.769,-11.624,5.995,9.275,2.055,-9.031,1.943,1.948,-8.984,1.913,-0.218,0.137,-0.862,34.239
'0:18.035',-291.562,1458.596,-12.189,9.66,9.267,2.029,-9.138,1.989,1.939,-9.051,1.952,-0.232,0.124,-0.846,34.243
'0:18.039',-297.782,1442.488,-12.345,13.11,9.528,2.003,-9.281,1.998,1.89,-9.225,1.92,-0.218,0.131,-0.866,34.247
'0:18.043',-303.439,1429.32,-12.761,16.146,9.574,1.965,-9.389,1.995,1.891,-9.303,1.89,-0.232,0.123,-0.862,34.251
'0:18.047',-316.375,1414.661,-13.1,18.783,9.65,1.915,-9.532,2.005,1.794,-9.399,1.917,-0.228,0.126,-0.825,34.255
'0:18.051',-308.832,1421.991,-13.34,21.16,9.942,1.84,-9.651,1.953,1.765,-9.592,1.915,-0.225,0.135,-0.839,34.259
'0:18.055',-307.211,1418.326,-13.58,23.153,10.118,1.814,-9.772,1.914,1.785,-9.671,1.886,-0.218,0.135,-0.869,34.263
'0:18.059',-296.955,1408.78,-13.538,24.686,10.156,1.752,-9.891,1.863,1.688,-9.816,1.834,-0.218,0.135,-0.869,34.267
'0:18.063',-302.348,1403.667,-13.644,25.729,10.11,1.727,-9.915,1.825,1.65,-9.894,1.774,-0.227,0.126,-0.862,34.271
'0:18.066',-283.49,1392.672,-13.701,26.465,10.087,1.666,-9.939,1.788,1.583,-9.932,1.753,-0.204,0.13,-0.852,34.275
'0:18.070',-261.357,1395.612,-13.778,26.863,10.44,1.641,-9.927,1.739,1.43,-9.92,1.741,-0.211,0.128,-0.879,34.279
'0:18.074',-258.678,1393.397,-13.849,27.001,10.264,1.593,-9.878,1.715,1.517,-9.914,1.645,-0.227,0.123,-0.841,34.282
'0:18.078',-261.92,1344.305,-14.174,26.94,10.394,1.544,-9.866,1.679,1.431,-9.903,1.595,-0.221,0.135,-0.843,34.286
'0:18.082',-234.957,1342.856,-14.47,26.449,10.225,1.507,-9.878,1.653,1.421,-9.884,1.565,-0.221,0.126,-0.846,34.29
'0:18.086',-235.222,1358.964,-14.767,25.621,10.271,1.482,-9.901,1.641,1.383,-9.874,1.535,-0.223,0.126,-0.846,34.294
'0:18.090',-213.651,1374.348,-15.226,24.885,10.333,1.458,-9.877,1.629,1.393,-9.885,1.526,-0.225,0.139,-0.814,34.298
'0:18.094',-209.351,1388.283,-15.537,23.705,10.11,1.47,-9.877,1.641,1.354,-9.873,1.554,-0.218,0.13,-0.852,34.302
'0:18.098',-195.588,1400.726,-15.904,22.601,10.363,1.446,-9.864,1.665,1.316,-9.873,1.564,-0.216,0.13,-0.839,34.306
'0:18.102',-185.068,1404.391,-16.321,21.635,10.448,1.471,-9.84,1.714,1.344,-9.853,1.603,-0.218,0.121,-0.862,34.31
'0:18.105',-185.895,1420.499,-16.751,20.562,10.317,1.471,-9.827,1.75,1.392,-9.852,1.673,-0.213,0.13,-0.841,34.314
'0:18.109',-180.237,1392.672,-17.175,19.427,10.54,1.508,-9.79,1.813,1.401,-9.842,1.721,-0.213,0.13,-0.841,34.318
'0:18.113',-160.288,1434.434,-17.521,18.292,10.701,1.52,-9.79,1.849,1.42,-9.793,1.761,-0.22,0.124,-0.841,34.321
'0:18.117',-147.32,1408.056,-17.818,17.464,10.839,1.508,-9.764,1.922,1.449,-9.803,1.771,-0.202,0.128,-0.869,34.325
'0:18.121',-121.184,1407.331,-17.98,16.59,10.915,1.495,-9.763,1.982,1.39,-9.81,1.868,-0.211,0.121,-0.852,34.329
'0:18.125',-106.098,1454.931,-18.072,15.655,11.206,1.472,-9.75,2.006,1.38,-9.799,1.927,-0.204,0.124,-0.854,34.333
'0:18.129',-99.878,1445.428,-18.171,14.674,11.344,1.41,-9.76,2.029,1.38,-9.769,1.966,-0.206,0.114,-0.869,34.337
'0:18.133',-78.573,1426.38,-18.086,13.033,11.49,1.386,-9.772,2.005,1.322,-9.768,1.945,-0.206,0.117,-0.846,34.341
'0:18.137',-81.021,1440.272,-17.931,11.469,11.536,1.325,-9.759,1.956,1.303,-9.768,1.925,-0.206,0.117,-0.846,34.345
'0:18.141',-71.03,1472.531,-17.698,9.353,11.674,1.3,-9.76,1.907,1.246,-9.759,1.886,-0.206,0.126,-0.858,34.349
'0:18.145',-57.3,1482.801,-17.549,6.961,11.475,1.276,-9.736,1.846,1.217,-9.76,1.807,-0.195,0.123,-0.825,34.353
'0:18.148',-37.086,1467.417,-17.641,3.695,11.199,1.251,-9.761,1.773,1.17,-9.75,1.786,-0.209,0.112,-0.873,34.357
'0:18.152',-16.045,1447.602,-17.797,0.705,10.992,1.263,-9.799,1.724,1.19,-9.819,1.699,-0.197,0.128,-0.869,34.361
'0:18.156',-0.662,1503.298,-18.192,-2.867,10.701,1.299,-9.884,1.662,1.199,-9.85,1.659,-0.209,0.114,-0.856,34.364
'0:18.160',25.739,1462.261,-18.545,-6.486,10.325,1.334,-9.97,1.638,1.219,-9.919,1.61,-0.209,0.114,-0.856,34.368
'0:18.164',38.939,1517.958,-19.456,-9.736,10.279,1.431,-10.081,1.624,1.238,-9.977,1.62,-0.202,0.126,-0.831,34.372
'0:18.168',58.623,1476.92,-19.943,-12.634,10.279,1.528,-10.202,1.672,1.372,-10.104,1.68,-0.2,0.119,-0.85,34.376
'0:18.172',64.578,1495.969,-20.784,-15.256,10.287,1.637,-10.3,1.708,1.478,-10.233,1.681,-0.209,0.114,-0.854,34.38
'0:18.176',65.372,1525.287,-21.518,-17.004,10.509,1.746,-10.397,1.781,1.574,-10.262,1.721,-0.19,0.112,-0.883,34.384
'0:18.180',75.893,1481.309,-22.458,-18.246,10.708,1.868,-10.483,1.866,1.679,-10.447,1.819,-0.206,0.112,-0.86,34.388
'0:18.184',86.943,1522.347,-23.058,-18.982,10.793,1.977,-10.592,1.938,1.784,-10.476,1.898,-0.183,0.108,-0.898,34.392
'0:18.188',104.741,1471.082,-23.595,-18.783,11.137,2.099,-10.617,2.024,1.946,-10.526,1.989,-0.183,0.108,-0.898,34.396
'0:18.191',110.928,1498.909,-24.124,-17.986,11.283,2.221,-10.643,2.109,2.07,-10.622,2.147,-0.207,0.1,-0.879,34.4
'0:18.195',113.906,1485.699,-24.576,-16.33,11.551,2.331,-10.655,2.184,2.147,-10.603,2.197,-0.193,0.11,-0.843,34.404
'0:18.199',125.22,1443.937,-25.028,-11.009,12.004,2.429,-10.609,2.246,2.3,-10.595,2.229,-0.206,0.112,-0.862,34.407
'0:18.203',119.563,1427.104,-25.515,-7.391,11.912,2.528,-10.526,2.286,2.367,-10.547,2.299,-0.206,0.103,-0.843,34.411
'0:18.207',89.656,1427.829,-25.544,-3.511,12.203,2.602,-10.503,2.311,2.463,-10.499,2.31,-0.195,0.098,-0.854,34.415
'0:18.211',80.756,1420.499,-25.819,1.043,12.111,2.688,-10.505,2.324,2.511,-10.49,2.34,-0.195,0.098,-0.854,34.419
'0:18.215',82.079,1397.786,-26.052,6.164,11.95,2.761,-10.483,2.277,2.588,-10.453,2.313,-0.204,0.103,-0.86,34.423
'0:18.219',75.628,1358.24,-26.568,11.5,11.636,2.859,-10.486,2.266,2.704,-10.455,2.324,-0.183,0.105,-0.858,34.427
'0:18.223',69.971,1356.791,-26.794,17.449,11.237,2.92,-10.512,2.255,2.781,-10.496,2.267,-0.19,0.094,-0.887,34.431
'0:18.227',72.386,1336.251,-26.956,23.613,10.908,2.981,-10.512,2.268,2.81,-10.487,2.258,-0.188,0.098,-0.858,34.435
'0:18.230',78.87,1318.694,-27.281,29.731,10.057,3.03,-10.502,2.269,2.867,-10.487,2.288,-0.197,0.1,-0.856,34.439
'0:18.234',81.021,1298.921,-27.309,36.447,9.489,3.055,-10.514,2.305,2.953,-10.535,2.387,-0.19,0.103,-0.848,34.443
'0:18.238',91.541,1293.04,-27.429,42.871,8.585,3.079,-10.538,2.329,3.031,-10.529,2.3,-0.19,0.103,-0.848,34.446
'0:18.242',85.851,1265.938,-27.472,49.556,7.926,3.079,-10.574,2.341,3.059,-10.519,2.33,-0.195,0.1,-0.852,34.45
'0:18.246',88.034,1270.327,-27.189,56.533,6.868,3.054,-10.585,2.364,3.059,-10.538,2.369,-0.179,0.094,-0.858,34.454
'0:18.250',94.221,1268.111,-27.104,63.157,5.91,3.017,-10.631,2.411,2.991,-10.574,2.416,-0.172,0.094,-0.894,34.458
'0:18.254',96.371,1283.537,-26.758,69.842,4.86,2.98,-10.666,2.447,2.943,-10.63,2.483,-0.188,0.094,-0.875,34.462
'0:18.258',91.806,1252.727,-26.123,76.174,3.488,2.918,-10.723,2.517,2.932,-10.648,2.561,-0.183,0.092,-0.889,34.466
'0:18.262',86.678,1290.1,-25.212,82.354,2.384,2.831,-10.756,2.576,2.807,-10.685,2.578,-0.183,0.092,-0.889,34.47
'0:18.266',87.472,1309.148,-23.898,88.824,1.042,2.721,-10.788,2.634,2.73,-10.731,2.645,-0.186,0.101,-0.852,34.474
'0:18.270',138.983,1273.992,-22.415,94.467,-0.23,2.61,-10.797,2.681,2.643,-10.767,2.702,-0.188,0.105,-0.869,34.478
'0:18.273',248.157,1286.435,-20.727,98.545,-1.763,2.5,-10.817,2.727,2.469,-10.792,2.767,-0.185,0.105,-0.877,34.482
'0:18.277',352.502,1311.364,-18.531,103.528,-3.71,2.365,-10.814,2.762,2.411,-10.761,2.815,-0.192,0.096,-0.854,34.486
'0:18.281',447.12,1350.91,-16.045,107.208,-5.373,2.207,-10.774,2.748,2.199,-10.776,2.85,-0.192,0.112,-0.871,34.489
'0:18.285',534.195,1366.294,-13.637,110.106,-7.328,2.01,-10.758,2.71,2.141,-10.746,2.82,-0.165,0.11,-0.869,34.493
'0:18.289',497.274,1410.272,-11.031,112.192,-9.428,1.828,-10.683,2.672,1.901,-10.655,2.836,-0.165,0.11,-0.869,34.497
'0:18.293',439.047,1441.039,-8.234,113.25,-11.475,1.645,-10.619,2.634,1.671,-10.604,2.726,-0.176,0.108,-0.923,34.501
'0:18.297',383.765,1500.358,-5.431,113.158,-13.629,1.474,-10.556,2.561,1.585,-10.565,2.676,-0.181,0.112,-0.869,34.505
'0:18.301',339.831,1502.574,-2.86,112.054,-16.082,1.341,-10.483,2.475,1.403,-10.477,2.546,-0.183,0.116,-0.883,34.509
'0:18.305',351.675,1558.228,0.071,109.876,-18.35,1.219,-10.422,2.366,1.308,-10.467,2.457,-0.178,0.116,-0.852,34.513
'0:18.309',373.51,1610.26,2.599,107.009,-21.01,1.121,-10.349,2.305,1.165,-10.36,2.338,-0.197,0.128,-0.854,34.517
'0:18.313',319.617,1660.8,5.141,103.452,-23.156,1.073,-10.289,2.257,1.049,-10.251,2.347,-0.197,0.124,-0.862,34.521
'0:18.316',274.855,1696.724,7.443,99.312,-25.487,1.012,-10.264,2.208,1.04,-10.213,2.288,-0.181,0.124,-0.862,34.525
'0:18.320',218.515,1761.156,9.993,94.681,-27.97,1,-10.265,2.172,0.944,-10.212,2.306,-0.195,0.13,-0.877,34.529
'0:18.324',176.995,1815.404,12.768,89.851,-30.239,1,-10.241,2.172,0.934,-10.183,2.277,-0.195,0.135,-0.852,34.532
'0:18.328',160.818,1873.999,15.275,87.551,-32.569,1.013,-10.193,2.173,0.916,-10.165,2.199,-0.186,0.137,-0.85,34.536
'0:18.332',152.712,1912.096,17.556,82.844,-34.945,1.025,-10.218,2.149,0.973,-10.175,2.19,-0.19,0.135,-0.896,34.54
'0:18.336',141.398,1942.139,19.922,79.118,-36.931,1.074,-10.194,2.162,1.012,-10.186,2.191,-0.179,0.147,-0.9,34.544
'0:18.340',121.184,2018.333,22.366,75.975,-38.939,1.135,-10.256,2.15,1.099,-10.227,2.162,-0.179,0.147,-0.9,34.548
'0:18.344',113.078,2029.284,25.134,73.307,-40.794,1.232,-10.295,2.151,1.128,-10.208,2.173,-0.204,0.142,-0.877,34.552
'0:18.348',110.928,2056.43,27.408,71.099,-42.986,1.33,-10.321,2.139,1.262,-10.287,2.223,-0.178,0.147,-0.875,34.556
'0:18.352',101.499,2095.976,30.035,69.734,-45.27,1.44,-10.36,2.116,1.31,-10.308,2.155,-0.19,0.163,-0.894,34.56
'0:18.355',92.071,2086.43,32.373,69.106,-47.033,1.538,-10.423,2.092,1.445,-10.359,2.157,-0.207,0.151,-0.892,34.564
'0:18.359',74.272,2103.305,34.626,68.738,-49.233,1.672,-10.426,2.094,1.579,-10.369,2.248,-0.202,0.167,-0.864,34.568
'0:18.363',66.2,2110.635,37.366,69.382,-51.104,1.856,-10.429,2.132,1.714,-10.382,2.22,-0.206,0.163,-0.852,34.571
'0:18.367',46.515,2095.976,39.484,71.559,-52.736,2.027,-10.457,2.122,1.926,-10.405,2.195,-0.206,0.163,-0.852,34.575
'0:18.371',35.995,2068.149,41.949,74.672,-54.576,2.296,-10.486,2.198,2.06,-10.426,2.226,-0.214,0.178,-0.837,34.579
'0:18.375',27.095,2060.819,45.254,86.662,-58.301,2.652,-10.396,2.301,2.444,-10.45,2.349,-0.206,0.179,-0.86,34.583
'0:18.379',10.123,2011.003,46.85,97.625,-60.256,2.945,-10.464,2.268,2.665,-10.425,2.344,-0.223,0.178,-0.86,34.587
'0:18.383',2.547,1996.344,48.82,107.868,-63.138,2.907,-10.585,2.144,2.897,-10.439,2.279,-0.235,0.193,-0.835,34.591
'0:18.387',-2.283,1935.533,51.137,113.219,-65.859,2.293,-10.732,1.903,2.359,-10.629,2.054,-0.225,0.185,-0.848,34.595
'0:18.391',-13.895,1887.166,53.446,111.026,-66.181,1.47,-10.993,1.706,1.89,-10.77,1.839,-0.225,0.185,-0.848,34.599
'0:18.395',-21.967,1818.302,54.548,107.622,-63.031,1.055,-10.873,1.871,1.148,-10.863,1.914,-0.218,0.206,-0.902,34.603
'0:18.398',-21.438,1769.977,56.751,108.665,-62.034,1.216,-10.658,1.986,1.109,-10.706,1.993,-0.232,0.199,-0.871,34.607
'0:18.402',-44.629,1663.74,60.226,108.481,-63.583,1.584,-10.652,2.1,1.339,-10.629,2.173,-0.228,0.216,-0.837,34.611
'0:18.406',-49.459,1597.816,62.768,107.362,-66.626,1.631,-10.786,2.05,1.551,-10.711,2.088,-0.246,0.22,-0.837,34.614
'0:18.410',-31.396,1512.801,64.823,104.862,-68.496,1.593,-10.93,2.047,1.503,-10.837,2.076,-0.227,0.238,-0.86,34.618
'0:18.414',36.259,1478.369,65.918,104.878,-66.61,1.827,-10.834,2.27,1.694,-10.799,2.217,-0.23,0.238,-0.816,34.622
'0:18.418',114.17,1387.558,68.813,110.152,-68.519,1.568,-11.016,1.876,1.638,-10.84,2.059,-0.23,0.238,-0.816,34.626
'0:18.422',96.636,1324.532,70.727,104.74,-71.179,1.441,-11.471,1.817,1.514,-11.288,1.888,-0.242,0.25,-0.827,34.63
'0:18.426',178.054,1253.494,73.291,100.309,-71.409,1.296,-11.251,1.88,1.35,-11.314,1.875,-0.237,0.248,-0.854,34.634
'0:18.430',456.813,1241.008,74.767,98.929,-71.646,1.296,-11.167,1.833,1.263,-11.206,1.864,-0.249,0.259,-0.806,34.638
'0:18.434',606.184,1200.014,76.257,95.678,-72.129,1.417,-11.351,1.771,1.332,-11.277,1.777,-0.258,0.271,-0.823,34.642
'0:18.438',526.652,1157.527,78.806,94.329,-73.754,1.476,-11.535,1.684,1.409,-11.385,1.758,-0.234,0.271,-0.825,34.646
'0:18.441',229.3,1114.998,80.586,90.664,-75.594,1.487,-11.728,1.644,1.477,-11.612,1.621,-0.234,0.271,-0.825,34.65
'0:18.445',-134.119,1049.074,82.175,90.097,-77.411,1.449,-11.812,1.594,1.477,-11.689,1.659,-0.253,0.293,-0.835,34.654
'0:18.449',-370.83,1058.62,83.573,88.303,-79.22,1.398,-11.956,1.554,1.38,-11.921,1.626,-0.248,0.293,-0.804,34.657
'0:18.453',-408.578,1022.696,85.402,85.405,-80.883,1.311,-12.087,1.502,1.343,-12.079,1.478,-0.263,0.298,-0.806,34.661
'0:18.457',-332.817,993.42,87.055,81.403,-81.565,1.261,-12.255,1.474,1.266,-12.184,1.485,-0.27,0.317,-0.777,34.665
'0:18.461',-218.515,973.647,88.46,77.202,-82.102,1.284,-12.363,1.484,1.247,-12.331,1.416,-0.265,0.319,-0.779,34.669
'0:18.465',-127.106,949.443,89.456,73.69,-83.083,1.394,-12.377,1.522,1.294,-12.34,1.495,-0.276,0.326,-0.785,34.673
'0:18.469',-80.756,945.053,90.889,71.13,-84.761,1.455,-12.366,1.572,1.4,-12.38,1.496,-0.276,0.326,-0.785,34.677
'0:18.473',-88.828,918.675,92.267,68.569,-86.501,1.467,-12.377,1.644,1.457,-12.389,1.575,-0.262,0.346,-0.795,34.681
'0:18.477',-64.843,863.746,94.096,66.438,-87.835,1.407,-12.339,1.668,1.38,-12.378,1.584,-0.276,0.341,-0.781,34.685
